Date,symbol,return_1d,return_5d,ma_5,ma_20,volatility_20,rsi_14,future_return,rank,label
2021-05-11,MSFT,-0.0038434318388587,-0.0062956156007563,238.91210327148437,245.0644096374512,0.0119969124668714,30.030649422447567,-0.0127929126405706,0.5,1
2021-05-12,AAPL,-0.0249384993143976,-0.0399802016030055,124.07427673339843,128.1431842803955,0.0143617773988249,29.48747344398791,0.0156390574197211,0.5,1
2021-05-12,MSFT,-0.0293626411408941,-0.0303078601193513,237.47525329589843,244.26664123535156,0.013315739315903,27.144706281958264,0.0195872434311552,1.0,2
2021-05-13,AAPL,0.0179198076485214,-0.0351297509453319,123.18560333251952,127.68898887634278,0.0142987400395497,28.913642244228186,0.0187243594840966,1.0,2
2021-05-13,MSFT,0.01686173674594,-0.0268289864309351,236.18650817871097,243.4746383666992,0.013434522723031,27.2361615937736,0.0165376756602513,0.5,1
2021-05-14,AAPL,0.0198446277883554,-0.02119675596347,122.6465347290039,127.37246131896973,0.0152228469763165,35.151535319801766,-0.0158493468580765,0.5,1
2021-05-14,MSFT,0.0210674466295943,-0.0170720737167791,235.35747680664065,242.8692176818848,0.0144017616851969,34.95066399055757,-0.0097274393786878,1.0,2
2021-05-17,AAPL,-0.0092584067556862,-0.0045722046565072,122.53325653076172,126.96516838073732,0.0151916045900012,33.93431036764106,0.006573089127916,0.5,1
2021-05-17,MSFT,-0.0119687067794391,-0.0080914320719847,234.97276916503907,242.21715087890624,0.014516595020099,32.164830168124595,0.0252023731833004,1.0,2
2021-05-18,AAPL,-0.0112457995536351,-0.0084187081216893,122.32622528076172,126.57286911010742,0.0151421544107196,33.11017255029266,0.0164197590271879,0.5,1
2021-05-18,MSFT,-0.0085650472174434,-0.0127929126405706,234.3668670654297,241.4871803283691,0.0145761956353561,36.254777554044246,0.0379350890550282,1.0,2
2021-05-19,AAPL,-0.0012815372840683,0.0156390574197211,122.70122680664062,126.15374946594238,0.0150844777733325,33.031197608591015,0.017322890690147,0.5,1
